model,task,from_lang,to_lang,success,valid,codebleu,bleu,meteor,rouge1,rouge2,rougeL,rougeLsum,chrF,ter,wer
granitecode8b,file_create,go,js,1.0,1.0,0.3919914384461484,0.26053735086104024,0.5714971960911845,0.22857142857142856,0.11764705882352941,0.22857142857142856,0.22857142857142856,51.896446098567075,195.23809523809524,2.0555555555555554
granitecode3b,logic_ops,go,c,1.0,0.0,0.37105008557486974,0.4835145681744243,0.8214749603117333,0.5454545454545454,0.32,0.5454545454545454,0.5454545454545454,60.10787618703836,103.57142857142858,1.0740740740740742
granitecode3b,file_size,cpp,c,1.0,0.0,0.3315582780921557,0.13775522734472997,0.49852853189343704,0.1875,0.0425531914893617,0.1875,0.1875,35.84702447322044,286.95652173913044,3.25
dolphincoder7b,file_exists,go,java,1.0,1.0,0.3889293859175609,0.10021594503846032,0.3031649788895591,0.029850746268656716,0.0,0.029850746268656716,0.029850746268656716,32.3546112772316,1550.0,20.333333333333332
codellama7b,str_interp,rs,go,1.0,1.0,0.3050169813687672,0.23197717642035856,0.5594611116335935,0.5217391304347826,0.22727272727272727,0.4782608695652174,0.5217391304347826,44.037226609254006,56.00000000000001,0.6956521739130435
codellama7b,file_rename,py,js,1.0,1.0,0.28539244602382996,0.32258625244134026,0.427242251872413,0.0816326530612245,0.0,0.0816326530612245,0.0816326530612245,40.446113498201214,261.53846153846155,3.5555555555555554
codellama7b,str_append,rs,js,1.0,0.0,0.3597147435327014,0.0,0.41005113925406306,0.14814814814814814,0.0,0.14814814814814814,0.14814814814814814,19.321174055797847,188.88888888888889,2.0
codellama7b,str_append,c,go,1.0,1.0,0.4645269990453346,0.12452368211379085,0.404373913242427,0.2469135802469136,0.1772151898734177,0.2469135802469136,0.2469135802469136,36.88530043798539,323.5294117647059,3.7333333333333334
yicoder9b,dir_make,js,go,1.0,0.0,0.3333333333333333,0.03917207908729671,0.2900604686318972,0.0,0.0,0.0,0.0,19.148063991503587,2400.0,22.5
deepseekcoder7b,int_cmp,go,py,1.0,1.0,0.22725964110488744,0.0,0.3170454545454546,0.22429906542056074,0.05714285714285715,0.18691588785046728,0.22429906542056074,32.405302512403814,117.3913043478261,1.2857142857142858
codeqwen,file_create,c,cpp,1.0,0.0,0.3835925982851177,0.16319739164602334,0.45992748373700754,0.09696969696969697,0.03680981595092025,0.08484848484848485,0.09696969696969697,40.60238064270306,652.3809523809524,7.2105263157894735
deepseekcoder7b,dir_make,go,rs,1.0,1.0,0.4056443341145579,0.20863037648002816,0.5195530726256983,0.24,0.12499999999999999,0.24,0.24,44.19430262649854,388.88888888888886,4.25
codegeex4,str_prepend,java,py,1.0,1.0,0.37308511973945835,0.0,0.20540254936926225,0.22222222222222218,0.0,0.22222222222222218,0.22222222222222218,9.570043459932469,84.21052631578947,0.8125
granitecode8b,str_cmp,rs,js,1.0,1.0,0.3829523922093716,0.05081683385358049,0.19783242544870452,0.15094339622641512,0.0,0.11320754716981132,0.14150943396226415,24.362475388176666,128.88888888888889,1.2195121951219512
codeqwen,dir_make,js,rs,1.0,0.0,0.326614222878148,0.2181372756629139,0.4328752232316173,0.3225806451612903,0.06896551724137931,0.3225806451612903,0.3225806451612903,41.70924548568502,188.88888888888889,2.125
dolphincoder7b,bit_ops,cpp,rs,1.0,0.0,0.4502878349441839,0.22679431086584026,0.4737009736878776,0.25423728813559326,0.05982905982905984,0.17796610169491525,0.24576271186440676,33.640689102690054,233.33333333333334,2.4
deepseekcoderv2,str_prepend,py,java,1.0,1.0,0.4799067406884552,0.0,0.5076741440377803,0.23529411764705882,0.0,0.23529411764705882,0.23529411764705882,25.053386927663247,233.33333333333334,2.5
magicoder7b,str_substring,py,cpp,1.0,0.0,0.5197712817111135,0.21571243920924466,0.5035240060273106,0.2832369942196532,0.17441860465116277,0.2658959537572254,0.2832369942196532,46.167022612763105,382.53968253968253,3.9344262295081966
stablecode,file_rename,c,js,1.0,0.0,0.4727241137165471,0.0,0.16688390925730767,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,23.030261635011513,607.6923076923076,8.555555555555555
magicoder7b,str_concat,rs,js,1.0,1.0,0.42433352454981643,0.22727884734198334,0.5289804469273744,0.4761904761904762,0.3157894736842105,0.4761904761904762,0.4761904761904762,29.90587026740037,100.0,1.0
yicoder9b,file_create,c,py,1.0,1.0,0.29654135781069746,0.1285881498989235,0.44603437528115875,0.2105263157894737,0.05405405405405406,0.2105263157894737,0.2105263157894737,37.87183268928409,208.69565217391303,2.0476190476190474
granitecode8b,str_match,js,java,1.0,0.0,0.2152684006012063,0.0,0.19327731092436973,0.030075187969924814,0.0,0.030075187969924814,0.030075187969924814,18.226930980011126,835.7142857142858,9.409090909090908
yicoder2b,str_cmp,py,c,1.0,0.0,0.15332252726632767,0.10239117815540735,0.17091207081199417,0.11607142857142858,0.031390134529147976,0.07142857142857142,0.11607142857142858,18.143668298076435,96.57320872274143,0.9835526315789473
deepseekcoder7b,str_prepend,rs,c,1.0,1.0,0.35463641388418554,0.37944550967076335,0.6144661308840413,0.3736263736263736,0.20224719101123595,0.3736263736263736,0.3736263736263736,48.79078439662034,133.33333333333331,1.4333333333333333
granitecode3b,file_size,go,rs,1.0,1.0,0.22017498088187304,0.1856963149958412,0.3392759470232342,0.42222222222222217,0.11363636363636363,0.35555555555555557,0.4,28.373444736747537,75.86206896551724,0.8113207547169812
codellama7b,int_factors,rs,cpp,1.0,0.0,0.28802517444986114,0.2795582578411011,0.2924192916381009,0.4017857142857143,0.18918918918918917,0.2678571428571428,0.4017857142857143,43.57756213267322,89.7196261682243,1.0
codegeex4,str_match,java,py,1.0,1.0,0.2502550639018548,0.210400888666349,0.5208773938749518,0.5436893203883495,0.29702970297029696,0.4660194174757281,0.5436893203883495,47.04278612831889,95.1219512195122,1.1428571428571428
magicoder7b,file_exists,java,cpp,1.0,0.0,0.3666888053044579,0.3935293461956902,0.4680634474646241,0.4475524475524476,0.22695035460992904,0.3496503496503497,0.4475524475524476,47.101309243309146,79.41176470588235,0.9230769230769231
deepseekcoder7b,int_cmp,rs,js,1.0,1.0,0.14029368777138965,0.1449122380954294,0.26144453006897195,0.25,0.13385826771653545,0.20312499999999997,0.25,20.232547962885736,89.56043956043956,0.8806818181818182
granitecode8b,str_cmp,go,py,1.0,1.0,0.19542458634470578,0.08009328834098114,0.29031672129459124,0.20408163265306123,0.04938271604938271,0.12244897959183673,0.20408163265306123,30.0435782363565,91.30434782608695,0.9626865671641791
dolphincoder7b,str_append,cpp,js,1.0,1.0,0.39030623656875174,0.06537426243815944,0.5748370776882181,0.11538461538461539,0.04,0.11538461538461539,0.11538461538461539,15.858782420481809,444.44444444444446,5.142857142857143
deepseekcoder7b,int_arith,cpp,java,1.0,1.0,0.37990223501828424,0.3610609759455001,0.3795015042430964,0.46596858638743455,0.21578947368421053,0.2827225130890052,0.4607329842931937,48.09185896227507,95.53072625698324,0.9943820224719101
codellama7b,logic_ops,c,go,1.0,0.0,0.4774956206688918,0.6221745892432566,0.9241833053904385,0.7058823529411765,0.44897959183673475,0.7058823529411765,0.7058823529411765,77.79729630380588,37.5,0.391304347826087
codegeex4,logic_ops,java,go,1.0,1.0,0.5202893115623093,0.49902137113850265,0.7650814074330677,0.4827586206896552,0.32142857142857145,0.4827586206896552,0.4827586206896552,61.82605357965987,95.83333333333334,0.9130434782608695
codeqwen,dir_make,c,java,1.0,1.0,0.4844772316440008,0.20784791138142727,0.5168893932350399,0.4367816091954023,0.28235294117647064,0.41379310344827586,0.4367816091954023,46.0638951210173,112.12121212121211,1.0625
stablecode,str_match,go,c,1.0,0.0,0.30556622027026115,0.24796923216542363,0.43221520346210174,0.3055555555555555,0.056074766355140186,0.19444444444444445,0.2962962962962963,33.04820870196407,89.38053097345133,0.9166666666666666
codeqwen,file_size,py,go,1.0,1.0,0.464989408933951,0.2673344596183406,0.5220749389073769,0.4137931034482759,0.21052631578947364,0.37931034482758624,0.4137931034482759,59.76140810896675,193.75,2.206896551724138
codeqwen,file_rename,c,go,1.0,1.0,0.48216616804151086,0.2777891039972997,0.488394672724275,0.27826086956521745,0.1415929203539823,0.27826086956521745,0.27826086956521745,57.27946905467177,518.75,5.6
granitecode3b,file_rename,java,go,1.0,0.0,0.28595491215153146,0.19377383171982684,0.5318945942335949,0.20202020202020202,0.08247422680412371,0.20202020202020202,0.20202020202020202,43.97514114723241,462.5,4.733333333333333
granitecode3b,dir_make,js,rs,1.0,0.0,0.3253039252466422,0.16534350885434523,0.43223573672291615,0.2702702702702703,0.05714285714285714,0.2702702702702703,0.2702702702702703,38.03200991702537,255.55555555555554,2.875
deepseekcoderv2,str_cmp,rs,go,1.0,0.0,0.3220803218885464,0.1910780328399476,0.3087638855456596,0.4066985645933014,0.10096153846153846,0.2488038277511962,0.39712918660287083,36.97538019970089,86.69354838709677,0.8857142857142857
magicoder7b,str_concat,go,py,1.0,1.0,0.24324032962179082,0.051823166648868844,0.19689083391597828,0.2061855670103093,0.08421052631578947,0.2061855670103093,0.2061855670103093,16.913033607713377,178.125,1.9642857142857142
deepseekcoder7b,str_substring,js,cpp,1.0,0.0,0.34224463642718284,0.263064882472136,0.45978459424707363,0.3157894736842105,0.1382978723404255,0.30526315789473685,0.3157894736842105,42.91358861918938,160.31746031746033,1.6557377049180328
deepseekcoderv2,str_cmp,c,cpp,1.0,1.0,0.30176194600278095,0.1993829553651448,0.40040071466277666,0.35271317829457366,0.1517509727626459,0.2945736434108527,0.3488372093023256,30.853824941232862,108.69565217391303,1.0758928571428572
dolphincoder7b,str_cmp,py,go,1.0,0.0,0.1613547206253606,0.040274042344860796,0.15249754995014947,0.18770226537216828,0.06514657980456026,0.13592233009708737,0.18122977346278318,19.074573973986347,92.33870967741935,0.926530612244898
deepseekcoderv2,bit_ops,cpp,go,1.0,1.0,0.2733002112554239,0.3037654424748023,0.4234193962748876,0.20634920634920637,0.048,0.15079365079365079,0.20634920634920637,39.02435816177083,127.88461538461537,1.3137254901960784
codegemma7b,str_substring,js,c,1.0,0.0,0.13218687678398125,0.04353729050936618,0.17787320880092844,0.21559633027522937,0.018433179723502304,0.1146788990825688,0.20183486238532108,25.119814925296787,92.47311827956989,0.9301470588235294
yicoder9b,str_prepend,cpp,java,1.0,1.0,0.12103984042055628,0.0,0.26066350710900477,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,19.995052060047595,411.1111111111111,4.5
codegemma7b,str_concat,c,java,1.0,1.0,0.6254454714486224,0.4725008592448777,0.701695996858356,0.647887323943662,0.5217391304347826,0.647887323943662,0.647887323943662,76.87234668320735,78.57142857142857,0.8888888888888888
magicoder7b,int_arith,cpp,java,1.0,1.0,0.43774939370948207,0.42754651069313143,0.3756230684980908,0.42071197411003236,0.21498371335504887,0.32362459546925565,0.42071197411003236,48.09678915505046,77.6536312849162,0.7921348314606742
codellama7b,str_match,go,c,1.0,1.0,0.2623407922015025,0.25720977197002626,0.38699627993586133,0.31627906976744186,0.05633802816901408,0.21395348837209305,0.29767441860465116,29.101899706047362,84.95575221238938,0.8796296296296297
deepseekcoder7b,str_substring,js,py,1.0,1.0,0.457008590928051,0.41979714697766346,0.6740086289124957,0.6288659793814433,0.44791666666666663,0.597938144329897,0.6288659793814433,64.78852675263309,48.484848484848484,0.5697674418604651
codegeex4,str_prepend,c,cpp,1.0,1.0,0.18307052098123133,0.16098299823408718,0.34735706580366776,0.4444444444444444,0.17142857142857143,0.41666666666666663,0.4444444444444444,31.71692857968952,64.1025641025641,0.7142857142857143
codeqwen,file_size,cpp,c,1.0,1.0,0.3411589107742484,0.32526594817425736,0.6041731052856009,0.271604938271605,0.17721518987341772,0.24691358024691357,0.271604938271605,51.14698968501521,213.0434782608696,2.4
codellama7b,dir_make,cpp,go,1.0,1.0,0.3333333333333333,0.025806058665394472,0.2777777777777778,0.0,0.0,0.0,0.0,16.065558687393505,3050.0,29.5
deepseekcoder7b,file_rename,py,js,1.0,1.0,0.3726126700303003,0.18223039969639543,0.41078481863393534,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,36.25448707446283,730.7692307692307,9.88888888888889
magicoder7b,file_create,go,cpp,1.0,0.0,0.37183977906503374,0.13767670956538264,0.4818159647502278,0.11347517730496454,0.04316546762589928,0.11347517730496454,0.11347517730496454,41.061802966762116,533.3333333333333,5.7894736842105265
magicoder7b,bit_ops,py,go,1.0,0.0,0.21183383743912493,0.09039399940226463,0.2650659518107265,0.17840375586854462,0.04739336492890995,0.1596244131455399,0.17840375586854462,22.200010190363866,92.3076923076923,0.9509803921568627
codellama7b,str_append,go,py,1.0,1.0,0.2825867352541697,0.0,0.1661129568106312,0.12903225806451615,0.0,0.12903225806451615,0.12903225806451615,15.859513336619615,106.66666666666667,1.3333333333333333
codegemma7b,str_prepend,cpp,py,1.0,1.0,0.16088136803442143,0.0,0.2137489456330036,0.13793103448275862,0.0,0.13793103448275862,0.13793103448275862,13.529861188067596,94.73684210526315,0.9375
codeqwen,file_exists,c,rs,1.0,1.0,0.3758205890487559,0.1503521992929482,0.49926230173771363,0.2278481012658228,0.10212765957446808,0.2278481012658228,0.2278481012658228,34.5565927441353,328.57142857142856,3.3541666666666665
magicoder7b,str_match,java,go,1.0,1.0,0.27393791396459527,0.1889380542965643,0.2833752734252726,0.2857142857142857,0.11764705882352941,0.24338624338624337,0.2857142857142857,40.025690429114675,84.6938775510204,0.8842105263157894
granitecode8b,file_create,rs,py,1.0,1.0,0.3147538812059994,0.140650871143533,0.48513487841945296,0.25000000000000006,0.046511627906976744,0.20454545454545456,0.25000000000000006,41.54667568715171,252.17391304347828,2.857142857142857
deepseekcoder7b,logic_ops,py,c,1.0,0.0,0.6162846778603547,0.4227893479162047,0.761992234745116,0.4878048780487805,0.275,0.4634146341463415,0.4634146341463415,54.52453193913327,128.57142857142858,1.3703703703703705
granitecode3b,str_prepend,java,go,1.0,0.0,0.5159549951451006,0.0,0.3240485383342526,0.35294117647058826,0.0,0.35294117647058826,0.35294117647058826,15.0724896122189,66.66666666666666,0.625
codegeex4,str_append,java,go,1.0,1.0,0.39832929116252086,0.1449788287098531,0.3820129270544783,0.45714285714285713,0.24242424242424243,0.45714285714285713,0.45714285714285713,35.477971179161955,76.47058823529412,0.8
codegeex4,str_match,js,go,1.0,1.0,0.3042515747520842,0.2063367347143519,0.38500662290427173,0.277992277992278,0.09338521400778209,0.23166023166023164,0.277992277992278,41.980274564251516,138.77551020408163,1.431578947368421
granitecode3b,int_arith,rs,java,1.0,1.0,0.47776175903859397,0.43886687494498117,0.39062421631174987,0.48902821316614414,0.31545741324921134,0.438871473354232,0.48275862068965514,53.709608766930785,67.0391061452514,0.7134831460674157
deepseekcoder7b,str_substring,py,js,1.0,1.0,0.4964256592439541,0.29450803694400185,0.5618382263334372,0.5128205128205129,0.35344827586206895,0.48717948717948717,0.5128205128205129,55.92362644683375,79.41176470588235,0.8
codegeex4,int_factors,c,rs,1.0,0.0,0.32519277824077464,0.17023391496495086,0.36245158136774225,0.264,0.12903225806451613,0.216,0.264,38.71033437178112,118.26923076923077,1.2549019607843137
codeqwen,str_append,rs,java,1.0,1.0,0.38717117583738736,0.45803145222311115,0.6139798488664988,0.6341463414634146,0.46153846153846156,0.6341463414634146,0.6341463414634146,52.23225676307256,38.095238095238095,0.4
deepseekcoder7b,file_rename,js,py,1.0,1.0,0.3995229822152748,0.4293569206937249,0.6283864981698047,0.3018867924528302,0.15686274509803924,0.3018867924528302,0.3018867924528302,64.78927047343319,155.55555555555557,1.5
deepseekcoder7b,file_size,go,js,1.0,1.0,0.3195543693291559,0.15002320540063896,0.4897854203409759,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,32.81144139767561,400.0,5.0
granitecode3b,file_rename,cpp,rs,1.0,1.0,0.5154886204529538,0.6301659642029933,0.703394218688803,0.588235294117647,0.25,0.588235294117647,0.588235294117647,64.98005124477419,50.0,0.631578947368421
granitecode3b,str_concat,cpp,py,1.0,1.0,0.22798552258218907,0.0470284773452079,0.20325484764542934,0.2727272727272727,0.14285714285714285,0.2727272727272727,0.2727272727272727,18.92429399485962,81.25,0.8571428571428571
dolphincoder7b,str_interp,go,c,1.0,1.0,0.4470653648029942,0.4005749550217851,0.7645924251870325,0.5833333333333334,0.34782608695652173,0.5416666666666666,0.5833333333333334,64.13502344893911,84.21052631578947,1.0
codellama7b,str_concat,java,c,1.0,0.0,0.17647121808805016,0.11691809637210958,0.23733379442017122,0.1971830985915493,0.11594202898550726,0.16901408450704228,0.1971830985915493,26.034209935004395,91.22807017543859,0.9433962264150944
codegeex4,dir_make,cpp,js,1.0,1.0,0.23847402087934166,0.215940329663104,0.2925667927875376,0.38235294117647056,0.08955223880597013,0.23529411764705882,0.36764705882352944,37.71272731197991,84.4155844155844,0.8666666666666667
stablecode,str_cmp,java,go,1.0,0.0,0.23197531673012117,0.06020933524908494,0.1626040373984936,0.146031746031746,0.057507987220447275,0.1015873015873016,0.146031746031746,18.971314741069566,94.35483870967742,0.9551020408163265
codegeex4,dir_make,rs,c,1.0,0.0,0.25841646665560913,0.21444872723683314,0.40135452302008273,0.39631336405529954,0.11162790697674418,0.2672811059907834,0.39631336405529954,34.51831799125162,124.4186046511628,1.3625
codegemma7b,logic_ops,go,py,1.0,1.0,0.6948697732833344,0.7677335471282745,0.9088439420979576,0.7317073170731707,0.5128205128205129,0.7317073170731707,0.7317073170731707,80.00796282488157,36.84210526315789,0.3684210526315789
magicoder7b,str_substring,py,go,1.0,1.0,0.473533904938216,0.38486830121891313,0.49210924471011436,0.5919282511210763,0.4705882352941177,0.5829596412556054,0.5919282511210763,59.97861980932596,49.193548387096776,0.5163934426229508
codeqwen,str_interp,rs,py,1.0,1.0,0.08611472603733993,0.08598875976774399,0.3856215213358071,0.1,0.05263157894736841,0.1,0.1,28.92375831089354,245.45454545454547,2.5555555555555554
magicoder7b,dir_make,cpp,rs,1.0,1.0,0.4984997894762337,0.11508259408207028,0.36067574358115384,0.20689655172413793,0.14285714285714285,0.20689655172413793,0.20689655172413793,33.36289654214567,477.77777777777777,5.375
granitecode3b,int_factors,c,go,1.0,0.0,0.1310166273974025,0.03323662646094464,0.14150485490881695,0.24875621890547264,0.05025125628140703,0.1890547263681592,0.24875621890547264,14.003708605335166,88.81578947368422,0.8933333333333333
yicoder9b,file_rename,go,js,1.0,1.0,0.2621546678781588,0.4382454124997808,0.6078087168855374,0.1714285714285714,0.0,0.1714285714285714,0.1714285714285714,44.856018602656434,153.84615384615387,2.0
magicoder7b,int_factors,cpp,py,1.0,1.0,0.23158030328556414,0.17081953244848452,0.3491621038659366,0.33333333333333337,0.07547169811320756,0.24074074074074073,0.33333333333333337,39.848403696096426,92.15686274509804,0.9411764705882353
yicoder9b,str_substring,py,java,1.0,1.0,0.20696461051950207,0.11135949606618378,0.3293851686799933,0.16585365853658535,0.029556650246305417,0.12682926829268293,0.16585365853658535,40.93642938722654,234.48275862068962,2.816326530612245
codegemma7b,str_concat,cpp,go,1.0,1.0,0.4561198112587901,0.18189062806065578,0.434530524247116,0.40449438202247195,0.32183908045977005,0.40449438202247195,0.40449438202247195,26.428162453220466,73.91304347826086,0.75
yicoder9b,file_exists,go,cpp,1.0,1.0,0.539376894443274,0.46681806378678015,0.6698479611650486,0.6064516129032259,0.40522875816993464,0.5161290322580645,0.6064516129032259,46.84337935439714,72.05882352941177,0.8461538461538461
stablecode,str_append,go,js,1.0,1.0,0.38710742947649,0.0,0.3934779953588731,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,17.50465164665285,100.0,0.8571428571428571
codellama7b,file_size,cpp,rs,1.0,1.0,0.1512115187298581,0.14010460144683204,0.2855611140945656,0.3125,0.0851063829787234,0.22916666666666669,0.3125,30.41512893817508,84.48275862068965,0.9056603773584906
granitecode8b,str_concat,go,c,1.0,0.0,0.20577697448912396,0.26690545660842036,0.3798225031644703,0.26865671641791045,0.07575757575757576,0.19402985074626866,0.26865671641791045,41.46258769631234,115.78947368421053,1.3018867924528301
codegemma7b,file_rename,py,rs,1.0,0.0,0.38030336907576634,0.3471954937304849,0.45663421991863284,0.15094339622641512,0.0392156862745098,0.15094339622641512,0.15094339622641512,54.6309972209437,150.0,1.4210526315789473
codeqwen,str_prepend,rs,js,1.0,1.0,0.4324993255644227,0.5322649319352329,0.6423981357248782,0.4615384615384615,0.25,0.4615384615384615,0.4615384615384615,41.054084390155374,66.66666666666666,0.75
magicoder7b,str_append,java,c,1.0,1.0,0.2143047446937195,0.227006024433715,0.3735191928224266,0.19161676646706585,0.10909090909090909,0.17964071856287425,0.19161676646706585,37.17761375635698,139.0625,1.435483870967742
codegeex4,str_substring,rs,js,1.0,1.0,0.38305053602387085,0.1455622462297368,0.2526267340842759,0.2413793103448276,0.05813953488372093,0.21839080459770116,0.2413793103448276,28.62250245851321,83.33333333333334,0.8315789473684211
stablecode,bit_ops,c,java,1.0,0.0,0.40532029908034223,0.5175196375033189,0.6131134831411136,0.4463519313304721,0.2857142857142857,0.39484978540772536,0.4463519313304721,60.95545679121825,106.5217391304348,1.0769230769230769
codegemma7b,file_rename,java,cpp,1.0,0.0,0.2884674046318505,0.17068290926424848,0.5043663462026138,0.16363636363636364,0.07407407407407407,0.16363636363636364,0.16363636363636364,42.013348384410115,531.25,5.466666666666667
yicoder9b,dir_make,rs,c,1.0,1.0,0.25694225031168166,0.28112086098987693,0.3995173851047494,0.4472049689440994,0.15094339622641512,0.38509316770186336,0.4472049689440994,37.78960617668644,72.09302325581395,0.7875
codegeex4,bit_ops,py,cpp,1.0,0.0,0.3464236880417336,0.05992074815473874,0.2946439867193362,0.16233090530697192,0.03128258602711158,0.09989594172736732,0.16233090530697192,23.418533914439145,294.8275862068965,2.9134199134199132
granitecode3b,file_exists,go,js,1.0,1.0,0.3193470129380991,0.17021304527151238,0.6088040569635826,0.03773584905660377,0.0,0.03773584905660377,0.03773584905660377,31.288869207144526,477.77777777777777,6.166666666666667
codeqwen,logic_ops,cpp,py,1.0,1.0,0.5084299689145588,0.2665220946512585,0.9088439420979576,0.3414634146341463,0.0,0.3414634146341463,0.3414634146341463,43.57278161065777,78.94736842105263,0.7894736842105263
yicoder9b,file_size,java,go,1.0,1.0,0.3731267029368845,0.3017510677197513,0.5580796342114347,0.5205479452054794,0.22535211267605634,0.4657534246575343,0.5205479452054794,49.731819082083554,84.375,0.9310344827586207
codellama7b,str_concat,js,cpp,1.0,1.0,0.42033323419060337,0.28343602932462303,0.48410695707992996,0.5625,0.32258064516129037,0.46875,0.5625,44.580621558201955,55.88235294117647,0.6875
codegeex4,int_cmp,java,py,1.0,1.0,0.20198374509292955,0.0,0.31545434179462,0.2912621359223301,0.11881188118811882,0.2912621359223301,0.2912621359223301,33.837889816464816,93.47826086956522,0.9761904761904762
deepseekcoder7b,file_rename,java,js,1.0,1.0,0.2658373041930747,0.11362145298479896,0.30986247312777926,0.061855670103092786,0.0,0.061855670103092786,0.061855670103092786,27.124979220652428,623.0769230769231,8.555555555555555
stablecode,str_append,py,js,1.0,1.0,0.40771896708325883,0.0,0.4707112970711297,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,12.180821628843207,477.77777777777777,5.714285714285714
yicoder9b,dir_make,rs,go,1.0,1.0,0.41666666666666663,0.20324899334599586,0.37077294685990336,0.0,0.0,0.0,0.0,48.23335664487366,1400.0,13.0
granitecode3b,int_arith,java,rs,1.0,0.0,0.47091440603915435,0.29799551340788205,0.7925267224447589,0.31896551724137934,0.15652173913043477,0.26724137931034486,0.31896551724137934,53.130211078464825,265.4545454545455,2.7222222222222223
yicoder9b,int_cmp,cpp,c,1.0,1.0,0.7103648909192302,0.6274151161225064,0.8538164967562557,0.7000000000000001,0.576271186440678,0.6666666666666667,0.7000000000000001,77.54820688238016,68.75,0.7872340425531915
deepseekcoderv2,str_cmp,py,java,1.0,0.0,0.4288269320993574,0.18536407029221733,0.4076223457112495,0.22,0.09547738693467336,0.16,0.22,45.87556522267189,172.79411764705884,1.7555555555555555
stablecode,str_interp,py,go,1.0,1.0,0.5813245814315944,0.6220165692585609,0.7803950870966234,0.6808510638297872,0.4888888888888889,0.5957446808510639,0.6808510638297872,71.33402452205175,44.0,0.6086956521739131
magicoder7b,int_arith,cpp,c,1.0,0.0,0.2894702773028244,0.3899088122470921,0.43438708968634493,0.3863636363636364,0.1839080459770115,0.29545454545454547,0.375,40.65496072530985,100.0,1.144736842105263
yicoder9b,file_rename,py,js,1.0,1.0,0.47184764363131454,0.1775976215383473,0.39731298486267264,0.05714285714285715,0.0,0.05714285714285715,0.05714285714285715,35.027184477782654,684.6153846153845,9.88888888888889
stablecode,int_cmp,js,java,1.0,0.0,0.4515213340506287,0.2563527173937098,0.5049430679060308,0.48421052631578954,0.25531914893617025,0.41052631578947363,0.48421052631578954,46.27701035465254,104.0,1.054054054054054
granitecode3b,str_cmp,cpp,rs,1.0,1.0,0.4061247177059495,0.07221217679044009,0.3390842013888889,0.23802163833075735,0.05271317829457364,0.17310664605873258,0.2287480680061824,34.62718813041958,235.95505617977528,2.384180790960452
codeqwen,str_interp,rs,java,1.0,1.0,0.3888509903822328,0.19772237833352538,0.6184139784946237,0.3673469387755102,0.21276595744680848,0.3673469387755102,0.3673469387755102,47.79214172015033,207.6923076923077,2.3333333333333335
codeqwen,file_create,rs,js,1.0,1.0,0.30218059907197214,0.16185329556844774,0.42123225444576984,0.18421052631578946,0.08108108108108109,0.18421052631578946,0.18421052631578946,40.23534915582667,228.57142857142856,2.5
granitecode3b,file_create,go,cpp,1.0,0.0,0.3691925988285133,0.09846680419779023,0.3464243239542338,0.08333333333333333,0.024096385542168672,0.07142857142857142,0.08333333333333333,36.1364567313573,671.4285714285714,7.421052631578948
codegemma7b,int_cmp,js,c,1.0,1.0,0.5751956412585193,0.44194038329228547,0.7545515502036402,0.46875,0.3174603174603175,0.46875,0.46875,59.48058148155971,106.25,1.0851063829787233
deepseekcoderv2,str_cmp,java,go,1.0,1.0,0.31947888767825927,0.12219088996931708,0.23580829621610505,0.26865671641791045,0.07999999999999999,0.18407960199004975,0.263681592039801,31.151826477051646,89.91935483870968,0.9102040816326531
yicoder9b,file_size,js,rs,1.0,1.0,0.1334136678252846,0.15825539901094304,0.2791928963253719,0.25925925925925924,0.03773584905660378,0.25925925925925924,0.25925925925925924,30.356978111227033,86.20689655172413,0.9056603773584906
granitecode8b,str_append,go,cpp,1.0,0.0,0.16923839808937924,0.11960636789197196,0.36927691937143736,0.24,0.1095890410958904,0.24,0.24,34.40894793036111,235.0,2.611111111111111
magicoder7b,str_concat,cpp,c,1.0,1.0,0.20650645529597952,0.371382311907799,0.41951147648109044,0.3090909090909091,0.1851851851851852,0.2545454545454545,0.3090909090909091,47.59073706854427,78.94736842105263,0.9245283018867925
granitecode3b,file_exists,py,js,1.0,1.0,0.42910759645775537,0.09055503234708932,0.3529369184072846,0.03389830508474577,0.0,0.03389830508474577,0.03389830508474577,26.689649568506248,544.4444444444445,7.166666666666667
codellama7b,logic_ops,c,java,1.0,0.0,0.586336825321606,0.7201927666040315,0.8179530201342281,0.6000000000000001,0.3793103448275862,0.6000000000000001,0.6000000000000001,73.83052547026757,51.724137931034484,0.5357142857142857
codegemma7b,file_rename,go,rs,1.0,1.0,0.5145452157354118,0.6325561452037457,0.6957429727961874,0.4878048780487805,0.20512820512820512,0.4878048780487805,0.4878048780487805,64.33876215268867,65.0,0.6842105263157895
codegeex4,int_cmp,cpp,c,1.0,1.0,0.7973241329408955,0.6919218460881473,0.9547432621978242,0.7692307692307693,0.6608695652173914,0.752136752136752,0.7692307692307693,82.3294272751339,54.166666666666664,0.5957446808510638
